_id,updated_at,segment_id,velocity
16558,2020-08-03T00:08:30.613Z,41584,21
16559,2020-08-03T00:08:30.613Z,51547,18
16560,2020-08-03T00:08:30.614Z,5601,11
16561,2020-08-03T00:08:30.614Z,63003,12
16562,2020-08-03T00:08:30.614Z,63407,23
16563,2020-08-03T00:08:30.614Z,62722,37
16564,2020-08-03T00:08:30.614Z,22744,23
16565,2020-08-03T00:08:30.614Z,22747,27
16566,2020-08-03T00:08:30.614Z,41583,9
16567,2020-08-03T00:08:30.614Z,58846,1
16568,2020-08-03T00:08:30.614Z,32349,32
16569,2020-08-03T00:08:30.615Z,37053,4
16570,2020-08-03T00:08:30.615Z,22745,6
16571,2020-08-03T00:08:30.615Z,52069,13
16572,2020-08-03T00:08:30.615Z,22746,33
16573,2020-08-03T00:08:30.615Z,51549,4
16574,2020-08-03T00:08:30.615Z,63405,15
16575,2020-08-03T00:08:30.615Z,63004,9
16576,2020-08-03T00:08:30.615Z,62690,20
16577,2020-08-03T00:08:30.615Z,32348,32
16578,2020-08-03T00:08:30.616Z,62691,39
16579,2020-08-03T00:08:30.616Z,63002,10
16580,2020-08-03T00:08:30.616Z,61632,5
16581,2020-08-03T00:08:30.616Z,63485,32
16582,2020-08-03T00:08:30.616Z,62721,30
16583,2020-08-03T00:08:30.616Z,83583,5
16584,2020-08-03T00:08:30.616Z,58847,36
16585,2020-08-03T00:08:30.616Z,29237,14
16586,2020-08-03T00:08:30.625Z,41582,7
16587,2020-08-03T00:08:30.625Z,63387,23
16588,2020-08-03T00:08:30.626Z,29238,39
16589,2020-08-03T00:08:30.626Z,51552,29
16590,2020-08-03T00:08:30.626Z,29460,24
16591,2020-08-03T00:08:30.626Z,41412,37
16592,2020-08-03T00:08:30.626Z,29239,38
16593,2020-08-03T00:08:30.627Z,63001,20
16594,2020-08-03T00:08:30.627Z,41581,9
16595,2020-08-03T00:08:30.627Z,22420,30
16596,2020-08-03T00:08:30.627Z,29236,6
16597,2020-08-03T00:08:30.627Z,63448,21
16598,2020-08-03T00:08:30.627Z,5604,16
16599,2020-08-03T00:08:30.628Z,2863,23
16600,2020-08-03T00:08:30.628Z,12851,12
16601,2020-08-03T00:08:30.628Z,29240,12
16602,2020-08-03T00:08:30.628Z,11665,20
16603,2020-08-03T00:08:30.628Z,63639,32
16604,2020-08-03T00:08:30.628Z,22419,1
16605,2020-08-03T00:08:30.628Z,29241,11
16606,2020-08-03T00:08:30.628Z,5603,10
16607,2020-08-03T00:08:30.628Z,15463,20
16608,2020-08-03T00:08:30.628Z,51551,19
16609,2020-08-03T00:08:30.629Z,62727,36
16610,2020-08-03T00:08:30.629Z,63000,1
16611,2020-08-03T00:08:30.629Z,59443,36
16612,2020-08-03T00:08:30.629Z,62692,0
16613,2020-08-03T00:08:30.629Z,15464,7
16614,2020-08-03T00:08:30.629Z,70438,6
16615,2020-08-03T00:08:30.629Z,62693,6
16616,2020-08-03T00:08:30.629Z,62999,35
16617,2020-08-03T00:08:30.629Z,11666,17
16618,2020-08-03T00:08:30.629Z,59442,16
16619,2020-08-03T00:08:30.630Z,11663,4
16620,2020-08-03T00:08:30.630Z,29242,14
16621,2020-08-03T00:08:30.630Z,51554,4
16622,2020-08-03T00:08:30.630Z,32358,10
16623,2020-08-03T00:08:30.630Z,84004,10
16624,2020-08-03T00:08:30.630Z,2862,9
16625,2020-08-03T00:08:30.630Z,62998,39
16626,2020-08-03T00:08:30.630Z,22418,22
16627,2020-08-03T00:08:30.630Z,55839,18
16628,2020-08-03T00:08:30.630Z,32359,36
16629,2020-08-03T00:08:30.631Z,62662,12
16630,2020-08-03T00:08:30.631Z,55838,36
16631,2020-08-03T00:08:30.631Z,11664,8
16632,2020-08-03T00:08:30.631Z,29243,40
16633,2020-08-03T00:08:30.631Z,22417,18
16634,2020-08-03T00:08:30.631Z,41580,4
16635,2020-08-03T00:08:30.631Z,22416,23
16636,2020-08-03T00:08:30.631Z,41407,10
16637,2020-08-03T00:08:30.631Z,41406,24
16638,2020-08-03T00:08:30.631Z,41408,28
16639,2020-08-03T00:08:30.632Z,51553,21
16640,2020-08-03T00:08:30.632Z,41409,33
16641,2020-08-03T00:08:30.632Z,62997,38
16642,2020-08-03T00:08:30.632Z,12850,1
16643,2020-08-03T00:08:30.632Z,41410,26
16644,2020-08-03T00:08:30.632Z,51556,37
16645,2020-08-03T00:08:30.632Z,41579,12
16646,2020-08-03T00:08:30.632Z,41411,35
16647,2020-08-03T00:08:30.632Z,7123,30
16648,2020-08-03T00:08:30.632Z,22415,15
16649,2020-08-03T00:08:30.633Z,41405,29
16650,2020-08-03T00:08:30.633Z,11661,15
16651,2020-08-03T00:08:30.633Z,62995,24
16652,2020-08-03T00:08:30.633Z,41872,14
16653,2020-08-03T00:08:30.633Z,58848,1
16654,2020-08-03T00:08:30.633Z,41404,4
16655,2020-08-03T00:08:30.633Z,61602,38
16656,2020-08-03T00:08:30.633Z,62663,14
16657,2020-08-03T00:08:30.633Z,29244,6
16658,2020-08-03T00:08:30.633Z,34012,0
16659,2020-08-03T00:08:30.634Z,61601,4
16660,2020-08-03T00:08:30.634Z,82438,12
16661,2020-08-03T00:08:30.634Z,62996,2
16662,2020-08-03T00:08:30.634Z,34010,39
16663,2020-08-03T00:08:30.634Z,12849,39
16664,2020-08-03T00:08:30.634Z,41403,13
16665,2020-08-03T00:08:30.634Z,51555,2
16666,2020-08-03T00:08:30.634Z,58849,15
16667,2020-08-03T00:08:30.634Z,11662,15
16668,2020-08-03T00:08:30.634Z,41623,24
16669,2020-08-03T00:08:30.635Z,51558,21
16670,2020-08-03T00:08:30.635Z,62994,12
16671,2020-08-03T00:08:30.635Z,83101,10
16672,2020-08-03T00:08:30.635Z,63386,11
16673,2020-08-03T00:08:30.635Z,41578,5
16674,2020-08-03T00:08:30.635Z,41625,28
16675,2020-08-03T00:08:30.635Z,41656,28
16676,2020-08-03T00:08:30.635Z,41624,37
16677,2020-08-03T00:08:30.635Z,41626,18
16678,2020-08-03T00:08:30.635Z,41627,3
16679,2020-08-03T00:08:30.636Z,41622,32
16680,2020-08-03T00:08:30.636Z,41628,34
16681,2020-08-03T00:08:30.636Z,41577,21
16682,2020-08-03T00:08:30.636Z,41629,18
16683,2020-08-03T00:08:30.636Z,51560,3
16684,2020-08-03T00:08:30.636Z,34011,2
16685,2020-08-03T00:08:30.636Z,41630,33
16686,2020-08-03T00:08:30.636Z,59445,0
16687,2020-08-03T00:08:30.637Z,34009,25
16688,2020-08-03T00:08:30.637Z,15465,33
16689,2020-08-03T00:08:30.637Z,62677,34
16690,2020-08-03T00:08:30.637Z,29235,25
16691,2020-08-03T00:08:30.637Z,63129,34
16692,2020-08-03T00:08:30.637Z,83100,15
16693,2020-08-03T00:08:30.637Z,41657,10
16694,2020-08-03T00:08:30.637Z,51562,25
16695,2020-08-03T00:08:30.637Z,84005,11
16696,2020-08-03T00:08:30.638Z,29234,14
16697,2020-08-03T00:08:30.638Z,62728,35
16698,2020-08-03T00:08:30.638Z,41631,27
16699,2020-08-03T00:08:30.638Z,59447,26
16700,2020-08-03T00:08:30.638Z,51557,24
16701,2020-08-03T00:08:30.638Z,15466,24
16702,2020-08-03T00:08:30.638Z,29245,22
16703,2020-08-03T00:08:30.638Z,59444,24
16704,2020-08-03T00:08:30.638Z,34008,9
16705,2020-08-03T00:08:30.639Z,80389,35
16706,2020-08-03T00:08:30.639Z,32347,13
16707,2020-08-03T00:08:30.639Z,41402,13
16708,2020-08-03T00:08:30.639Z,58385,39
16709,2020-08-03T00:08:30.639Z,15467,33
16710,2020-08-03T00:08:30.639Z,41632,17
16711,2020-08-03T00:08:30.639Z,80390,33
16712,2020-08-03T00:08:30.639Z,34006,21
16713,2020-08-03T00:08:30.639Z,41633,36
16714,2020-08-03T00:08:30.639Z,41621,4
16715,2020-08-03T00:08:30.640Z,29233,26
16716,2020-08-03T00:08:30.640Z,84003,2
16717,2020-08-03T00:08:30.640Z,59446,11
16718,2020-08-03T00:08:30.640Z,83099,15
16719,2020-08-03T00:08:30.640Z,51559,1
16720,2020-08-03T00:08:30.640Z,15468,31
16721,2020-08-03T00:08:30.640Z,58386,16
16722,2020-08-03T00:08:30.640Z,52068,8
16723,2020-08-03T00:08:30.640Z,41634,40
16724,2020-08-03T00:08:30.640Z,51561,6
16725,2020-08-03T00:08:30.641Z,41658,4
16726,2020-08-03T00:08:30.641Z,49839,12
16727,2020-08-03T00:08:30.641Z,29232,7
16728,2020-08-03T00:08:30.641Z,41635,29
16729,2020-08-03T00:08:30.641Z,41620,31
16730,2020-08-03T00:08:30.641Z,34007,31
16731,2020-08-03T00:08:30.641Z,70439,20
16732,2020-08-03T00:08:30.641Z,34004,35
16733,2020-08-03T00:08:30.641Z,32346,30
16734,2020-08-03T00:08:30.642Z,41619,19
16735,2020-08-03T00:08:30.642Z,34005,18
16736,2020-08-03T00:08:30.642Z,34002,27
16737,2020-08-03T00:08:30.642Z,62993,1
16738,2020-08-03T00:08:30.642Z,41636,6
16739,2020-08-03T00:08:30.642Z,58850,2
16740,2020-08-03T00:08:30.642Z,41401,35
16741,2020-08-03T00:08:30.642Z,22414,32
16742,2020-08-03T00:08:30.642Z,29246,12
16743,2020-08-03T00:08:30.642Z,11659,33
16744,2020-08-03T00:08:30.643Z,55837,36
16745,2020-08-03T00:08:30.643Z,62991,7
16746,2020-08-03T00:08:30.643Z,41637,12
16747,2020-08-03T00:08:30.643Z,29247,26
16748,2020-08-03T00:08:30.643Z,55836,24
16749,2020-08-03T00:08:30.643Z,2833,33
16750,2020-08-03T00:08:30.643Z,11657,30
16751,2020-08-03T00:08:30.643Z,22413,33
16752,2020-08-03T00:08:30.643Z,62676,25
16753,2020-08-03T00:08:30.644Z,12848,19
16754,2020-08-03T00:08:30.644Z,34000,6
16755,2020-08-03T00:08:30.644Z,51564,38
16756,2020-08-03T00:08:30.644Z,58851,25
16757,2020-08-03T00:08:30.644Z,34003,34
16758,2020-08-03T00:08:30.644Z,62992,3
16759,2020-08-03T00:08:30.644Z,83098,37
16760,2020-08-03T00:08:30.644Z,63385,25
16761,2020-08-03T00:08:30.644Z,34001,23
16762,2020-08-03T00:08:30.645Z,5606,20
16763,2020-08-03T00:08:30.645Z,29248,25
16764,2020-08-03T00:08:30.645Z,62989,13
16765,2020-08-03T00:08:30.645Z,82437,27
16766,2020-08-03T00:08:30.645Z,11660,21
16767,2020-08-03T00:08:30.645Z,15469,8
16768,2020-08-03T00:08:30.645Z,62987,27
16769,2020-08-03T00:08:30.646Z,58852,23
16770,2020-08-03T00:08:30.646Z,59165,11
16771,2020-08-03T00:08:30.646Z,62990,16
16772,2020-08-03T00:08:30.646Z,33998,7
16773,2020-08-03T00:08:30.646Z,41659,4
16774,2020-08-03T00:08:30.646Z,63118,11
16775,2020-08-03T00:08:30.646Z,5605,26
16776,2020-08-03T00:08:30.646Z,15470,23
16777,2020-08-03T00:08:30.646Z,11658,30
16778,2020-08-03T00:08:30.647Z,41576,7
16779,2020-08-03T00:08:30.647Z,3032,32
16780,2020-08-03T00:08:30.647Z,59166,6
16781,2020-08-03T00:08:30.647Z,51566,9
16782,2020-08-03T00:08:30.647Z,58854,10
16783,2020-08-03T00:08:30.647Z,51563,4
16784,2020-08-03T00:08:30.647Z,33999,38
16785,2020-08-03T00:08:30.648Z,2424,23
16786,2020-08-03T00:08:30.648Z,41575,14
16787,2020-08-03T00:08:30.648Z,49840,4
16788,2020-08-03T00:08:30.648Z,2426,20
16789,2020-08-03T00:08:30.648Z,2422,29
16790,2020-08-03T00:08:30.648Z,61633,12
16791,2020-08-03T00:08:30.648Z,58853,16
16792,2020-08-03T00:08:30.648Z,41400,22
16793,2020-08-03T00:08:30.648Z,62988,28
16794,2020-08-03T00:08:30.649Z,2834,0
16795,2020-08-03T00:08:30.649Z,70440,7
16796,2020-08-03T00:08:30.649Z,62986,22
16797,2020-08-03T00:08:30.649Z,33997,7
16798,2020-08-03T00:08:30.649Z,2420,21
16799,2020-08-03T00:08:30.649Z,2428,2
16800,2020-08-03T00:08:30.650Z,63384,17
16801,2020-08-03T00:08:30.650Z,3031,14
16802,2020-08-03T00:08:30.650Z,58855,39
16803,2020-08-03T00:08:30.650Z,41574,9
16804,2020-08-03T00:08:30.650Z,41638,9
16805,2020-08-03T00:08:30.650Z,51565,14
16806,2020-08-03T00:08:30.650Z,11655,6
16807,2020-08-03T00:08:30.650Z,2430,29
16808,2020-08-03T00:08:30.650Z,41573,22
16809,2020-08-03T00:08:30.651Z,2427,1
16810,2020-08-03T00:08:30.651Z,41399,23
16811,2020-08-03T00:08:30.651Z,2425,24
16812,2020-08-03T00:08:30.651Z,2432,21
16813,2020-08-03T00:08:30.651Z,62729,33
16814,2020-08-03T00:08:30.651Z,2423,26
16815,2020-08-03T00:08:30.651Z,41639,28
16816,2020-08-03T00:08:30.651Z,52067,18
16817,2020-08-03T00:08:30.652Z,29249,30
16818,2020-08-03T00:08:30.652Z,2421,34
16819,2020-08-03T00:08:30.652Z,62985,11
16820,2020-08-03T00:08:30.652Z,62720,12
16821,2020-08-03T00:08:30.652Z,29231,35
16822,2020-08-03T00:08:30.652Z,2429,25
16823,2020-08-03T00:08:30.652Z,62682,7
16824,2020-08-03T00:08:30.652Z,2418,21
16825,2020-08-03T00:08:30.652Z,33996,8
16826,2020-08-03T00:08:30.653Z,11656,11
16827,2020-08-03T00:08:30.653Z,62683,14
16828,2020-08-03T00:08:30.653Z,2434,23
16829,2020-08-03T00:08:30.653Z,2416,27
16830,2020-08-03T00:08:30.653Z,12847,32
16831,2020-08-03T00:08:30.653Z,62711,12
16832,2020-08-03T00:08:30.653Z,62712,17
16833,2020-08-03T00:08:30.653Z,2431,37
16834,2020-08-03T00:08:30.653Z,63383,37
16835,2020-08-03T00:08:30.654Z,61608,22
16836,2020-08-03T00:08:30.654Z,2433,26
16837,2020-08-03T00:08:30.654Z,41640,5
16838,2020-08-03T00:08:30.654Z,41398,23
16839,2020-08-03T00:08:30.654Z,56825,10
16840,2020-08-03T00:08:30.654Z,70441,5
16841,2020-08-03T00:08:30.654Z,62984,36
16842,2020-08-03T00:08:30.654Z,62718,13
16843,2020-08-03T00:08:30.654Z,11653,39
16844,2020-08-03T00:08:30.655Z,62719,12
16845,2020-08-03T00:08:30.655Z,33995,13
16846,2020-08-03T00:08:30.655Z,2419,15
16847,2020-08-03T00:08:30.655Z,63119,20
16848,2020-08-03T00:08:30.655Z,2435,35
16849,2020-08-03T00:08:30.655Z,56826,15
16850,2020-08-03T00:08:30.655Z,2417,4
16851,2020-08-03T00:08:30.655Z,41572,1
16852,2020-08-03T00:08:30.655Z,59449,3
16853,2020-08-03T00:08:30.656Z,62717,13
16854,2020-08-03T00:08:30.656Z,11654,10
16855,2020-08-03T00:08:30.656Z,41571,2
16856,2020-08-03T00:08:30.656Z,41397,18
16857,2020-08-03T00:08:30.656Z,56827,32
16858,2020-08-03T00:08:30.656Z,83102,26
16859,2020-08-03T00:08:30.656Z,40540,18
16860,2020-08-03T00:08:30.656Z,41641,15
16861,2020-08-03T00:08:30.656Z,59448,14
16862,2020-08-03T00:08:30.657Z,62716,25
16863,2020-08-03T00:08:30.657Z,62713,3
16864,2020-08-03T00:08:30.657Z,62710,26
16865,2020-08-03T00:08:30.657Z,5608,4
16866,2020-08-03T00:08:30.657Z,2436,19
16867,2020-08-03T00:08:30.657Z,56828,36
16868,2020-08-03T00:08:30.657Z,11651,24
16869,2020-08-03T00:08:30.657Z,5607,3
16870,2020-08-03T00:08:30.657Z,7122,0
16871,2020-08-03T00:08:30.658Z,59163,27
16872,2020-08-03T00:08:30.658Z,15471,19
16873,2020-08-03T00:08:30.658Z,62709,20
16874,2020-08-03T00:08:30.658Z,52044,32
16875,2020-08-03T00:08:30.658Z,41570,24
16876,2020-08-03T00:08:30.658Z,3011,1
16877,2020-08-03T00:08:30.658Z,59164,2
16878,2020-08-03T00:08:30.658Z,15472,8
16879,2020-08-03T00:08:30.658Z,41568,15
16880,2020-08-03T00:08:30.659Z,63069,34
16881,2020-08-03T00:08:30.659Z,63009,18
16882,2020-08-03T00:08:30.659Z,52043,16
16883,2020-08-03T00:08:30.659Z,2437,14
16884,2020-08-03T00:08:30.659Z,41569,8
16885,2020-08-03T00:08:30.659Z,11652,17
16886,2020-08-03T00:08:30.659Z,52042,8
16887,2020-08-03T00:08:30.659Z,2414,1
16888,2020-08-03T00:08:30.659Z,41567,32
16889,2020-08-03T00:08:30.660Z,3012,16
16890,2020-08-03T00:08:30.660Z,2438,10
16891,2020-08-03T00:08:30.660Z,82436,37
16892,2020-08-03T00:08:30.660Z,63120,37
16893,2020-08-03T00:08:30.660Z,68308,24
16894,2020-08-03T00:08:30.660Z,32360,5
16895,2020-08-03T00:08:30.660Z,5610,33
16896,2020-08-03T00:08:30.660Z,32361,31
16897,2020-08-03T00:08:30.661Z,63008,13
16898,2020-08-03T00:08:30.661Z,63068,2
16899,2020-08-03T00:08:30.661Z,29250,4
16900,2020-08-03T00:08:30.661Z,2415,18
16901,2020-08-03T00:08:30.661Z,41642,14
16902,2020-08-03T00:08:30.661Z,41396,35
16903,2020-08-03T00:08:30.661Z,83103,4
16904,2020-08-03T00:08:30.662Z,5609,16
16905,2020-08-03T00:08:30.662Z,2442,1
16906,2020-08-03T00:08:30.662Z,2440,13
16907,2020-08-03T00:08:30.662Z,83104,14
16908,2020-08-03T00:08:30.662Z,68307,35
16909,2020-08-03T00:08:30.662Z,11649,39
16910,2020-08-03T00:08:30.662Z,33994,2
16911,2020-08-03T00:08:30.662Z,2439,25
16912,2020-08-03T00:08:30.662Z,70442,29
16913,2020-08-03T00:08:30.663Z,40541,9
16914,2020-08-03T00:08:30.663Z,5612,36
16915,2020-08-03T00:08:30.663Z,63484,8
16916,2020-08-03T00:08:30.663Z,63449,15
16917,2020-08-03T00:08:30.663Z,63483,9
16918,2020-08-03T00:08:30.663Z,5611,33
16919,2020-08-03T00:08:30.663Z,3009,14
16920,2020-08-03T00:08:30.663Z,61600,38
16921,2020-08-03T00:08:30.663Z,33993,10
16922,2020-08-03T00:08:30.664Z,2443,17
16923,2020-08-03T00:08:30.664Z,61599,29
16924,2020-08-03T00:08:30.664Z,2441,19
16925,2020-08-03T00:08:30.664Z,11650,2
16926,2020-08-03T00:08:30.664Z,41395,35
16927,2020-08-03T00:08:30.664Z,62675,21
16928,2020-08-03T00:08:30.664Z,62715,8
16929,2020-08-03T00:08:30.664Z,62714,19
16930,2020-08-03T00:08:30.664Z,3010,22
16931,2020-08-03T00:08:30.665Z,63067,2
16932,2020-08-03T00:08:31.081Z,59451,3
16933,2020-08-03T00:08:31.081Z,63130,2
16934,2020-08-03T00:08:31.081Z,59161,28
16935,2020-08-03T00:08:31.081Z,62680,26
16936,2020-08-03T00:08:31.081Z,68306,13
16937,2020-08-03T00:08:31.081Z,5614,22
16938,2020-08-03T00:08:31.081Z,59450,8
16939,2020-08-03T00:08:31.082Z,29230,12
16940,2020-08-03T00:08:31.082Z,62708,20
16941,2020-08-03T00:08:31.082Z,29479,15
16942,2020-08-03T00:08:31.082Z,62681,19
16943,2020-08-03T00:08:31.082Z,11647,37
16944,2020-08-03T00:08:31.082Z,59162,5
16945,2020-08-03T00:08:31.082Z,5613,18
16946,2020-08-03T00:08:31.082Z,61607,6
16947,2020-08-03T00:08:31.082Z,49841,30
16948,2020-08-03T00:08:31.083Z,41566,22
16949,2020-08-03T00:08:31.083Z,63066,22
16950,2020-08-03T00:08:31.083Z,2412,30
16951,2020-08-03T00:08:31.083Z,68305,14
16952,2020-08-03T00:08:31.083Z,41565,38
16953,2020-08-03T00:08:31.083Z,41394,16
16954,2020-08-03T00:08:31.083Z,52041,31
16955,2020-08-03T00:08:31.083Z,33992,15
16956,2020-08-03T00:08:31.084Z,11648,28
16957,2020-08-03T00:08:31.084Z,2413,24
16958,2020-08-03T00:08:31.084Z,63011,33
16959,2020-08-03T00:08:31.084Z,41393,33
16960,2020-08-03T00:08:31.084Z,33991,20
16961,2020-08-03T00:08:31.084Z,62694,11
16962,2020-08-03T00:08:31.084Z,63010,1
16963,2020-08-03T00:08:31.084Z,3007,31
16964,2020-08-03T00:08:31.084Z,2410,6
16965,2020-08-03T00:08:31.087Z,62695,14
16966,2020-08-03T00:08:31.087Z,22412,3
16967,2020-08-03T00:08:31.087Z,3005,5
16968,2020-08-03T00:08:31.087Z,63065,27
16969,2020-08-03T00:08:31.087Z,3008,15
16970,2020-08-03T00:08:31.088Z,2835,18
16971,2020-08-03T00:08:31.088Z,22411,12
16972,2020-08-03T00:08:31.088Z,41643,9
16973,2020-08-03T00:08:31.088Z,3006,19
16974,2020-08-03T00:08:31.088Z,2411,24
16975,2020-08-03T00:08:31.088Z,2408,4
16976,2020-08-03T00:08:31.088Z,63064,28
16977,2020-08-03T00:08:31.088Z,52066,23
16978,2020-08-03T00:08:31.089Z,22410,17
16979,2020-08-03T00:08:31.089Z,2406,5
16980,2020-08-03T00:08:31.089Z,52040,29
16981,2020-08-03T00:08:31.089Z,63063,5
16982,2020-08-03T00:08:31.089Z,5616,35
16983,2020-08-03T00:08:31.089Z,3003,25
16984,2020-08-03T00:08:31.089Z,22409,21
16985,2020-08-03T00:08:31.089Z,5615,34
16986,2020-08-03T00:08:31.089Z,59453,33
16987,2020-08-03T00:08:31.090Z,2409,35
16988,2020-08-03T00:08:31.090Z,33990,35
16989,2020-08-03T00:08:31.090Z,59452,1
16990,2020-08-03T00:08:31.090Z,63062,9
16991,2020-08-03T00:08:31.090Z,32362,18
16992,2020-08-03T00:08:31.090Z,3004,30
16993,2020-08-03T00:08:31.090Z,2407,26
16994,2020-08-03T00:08:31.090Z,5618,4
16995,2020-08-03T00:08:31.090Z,11212,8
16996,2020-08-03T00:08:31.091Z,2404,7
16997,2020-08-03T00:08:31.091Z,33989,30
16998,2020-08-03T00:08:31.091Z,5617,36
16999,2020-08-03T00:08:31.091Z,63131,11
17000,2020-08-03T00:08:31.091Z,82435,17
17001,2020-08-03T00:08:31.091Z,15473,28
17002,2020-08-03T00:08:31.091Z,52039,18
17003,2020-08-03T00:08:31.091Z,40542,14
17004,2020-08-03T00:08:31.092Z,15474,19
17005,2020-08-03T00:08:31.092Z,3001,40
17006,2020-08-03T00:08:31.092Z,68304,22
17007,2020-08-03T00:08:31.092Z,33988,8
17008,2020-08-03T00:08:31.092Z,22408,32
17009,2020-08-03T00:08:31.092Z,2405,25
17010,2020-08-03T00:08:31.092Z,2999,2
17011,2020-08-03T00:08:31.092Z,63013,29
17012,2020-08-03T00:08:31.092Z,70443,28
17013,2020-08-03T00:08:31.092Z,2402,0
17014,2020-08-03T00:08:31.093Z,3002,26
17015,2020-08-03T00:08:31.093Z,22407,35
17016,2020-08-03T00:08:31.093Z,41392,30
17017,2020-08-03T00:08:31.093Z,5620,35
17018,2020-08-03T00:08:31.093Z,41564,21
17019,2020-08-03T00:08:31.093Z,63015,23
17020,2020-08-03T00:08:31.093Z,68303,5
17021,2020-08-03T00:08:31.093Z,33987,18
17022,2020-08-03T00:08:31.093Z,68174,0
17023,2020-08-03T00:08:31.094Z,5619,18
17024,2020-08-03T00:08:31.094Z,52038,19
17025,2020-08-03T00:08:31.094Z,11211,11
17026,2020-08-03T00:08:31.094Z,41563,21
17027,2020-08-03T00:08:31.094Z,3000,2
17028,2020-08-03T00:08:31.094Z,29229,29
17029,2020-08-03T00:08:31.094Z,63061,9
17030,2020-08-03T00:08:31.094Z,63012,28
17031,2020-08-03T00:08:31.094Z,7121,2
17032,2020-08-03T00:08:31.094Z,2403,25
17033,2020-08-03T00:08:31.095Z,63014,30
17034,2020-08-03T00:08:31.095Z,68175,7
17035,2020-08-03T00:08:31.095Z,63017,39
17036,2020-08-03T00:08:31.095Z,68202,28
17037,2020-08-03T00:08:31.095Z,68176,1
17038,2020-08-03T00:08:31.095Z,63060,35
17039,2020-08-03T00:08:31.095Z,82434,5
17040,2020-08-03T00:08:31.095Z,63016,6
17041,2020-08-03T00:08:31.095Z,68302,5
17042,2020-08-03T00:08:31.095Z,22406,27
17043,2020-08-03T00:08:31.096Z,2997,11
17044,2020-08-03T00:08:31.096Z,29480,27
17045,2020-08-03T00:08:31.096Z,41562,1
17046,2020-08-03T00:08:31.096Z,68301,9
17047,2020-08-03T00:08:31.096Z,22405,30
17048,2020-08-03T00:08:31.096Z,63121,31
17049,2020-08-03T00:08:31.096Z,41561,28
17050,2020-08-03T00:08:31.096Z,2998,32
17051,2020-08-03T00:08:31.096Z,29228,35
17052,2020-08-03T00:08:31.096Z,32363,11
17053,2020-08-03T00:08:31.097Z,15475,18
17054,2020-08-03T00:08:31.097Z,81073,16
17055,2020-08-03T00:08:31.097Z,5622,20
17056,2020-08-03T00:08:31.097Z,15476,37
17057,2020-08-03T00:08:31.097Z,41391,33
17058,2020-08-03T00:08:31.097Z,81074,25
17059,2020-08-03T00:08:31.097Z,5621,8
17060,2020-08-03T00:08:31.097Z,2400,27
17061,2020-08-03T00:08:31.097Z,7479,26
17062,2020-08-03T00:08:31.097Z,62696,9
17063,2020-08-03T00:08:31.098Z,82433,10
17064,2020-08-03T00:08:31.098Z,40543,15
17065,2020-08-03T00:08:31.098Z,2836,7
17066,2020-08-03T00:08:31.098Z,51666,37
17067,2020-08-03T00:08:31.098Z,63019,14
17068,2020-08-03T00:08:31.098Z,5624,3
17069,2020-08-03T00:08:31.098Z,22404,24
17070,2020-08-03T00:08:31.098Z,62697,38
17071,2020-08-03T00:08:31.098Z,7478,5
17072,2020-08-03T00:08:31.101Z,32364,3
17073,2020-08-03T00:08:31.101Z,7477,37
17074,2020-08-03T00:08:31.101Z,61598,39
17075,2020-08-03T00:08:31.101Z,5623,11
17076,2020-08-03T00:08:31.101Z,2401,5
17077,2020-08-03T00:08:31.102Z,22403,36
17078,2020-08-03T00:08:31.102Z,61597,38
17079,2020-08-03T00:08:31.102Z,41644,8
17080,2020-08-03T00:08:31.102Z,51665,4
17081,2020-08-03T00:08:31.102Z,52065,0
17082,2020-08-03T00:08:31.102Z,33986,38
17083,2020-08-03T00:08:31.102Z,11210,2
17084,2020-08-03T00:08:31.102Z,5626,15
17085,2020-08-03T00:08:31.102Z,7476,19
17086,2020-08-03T00:08:31.102Z,70444,16
17087,2020-08-03T00:08:31.103Z,63018,20
17088,2020-08-03T00:08:31.103Z,59159,8
17089,2020-08-03T00:08:31.103Z,25902,30
17090,2020-08-03T00:08:31.103Z,63059,18
17091,2020-08-03T00:08:31.103Z,5625,18
17092,2020-08-03T00:08:31.103Z,29227,6
17093,2020-08-03T00:08:31.103Z,33985,17
17094,2020-08-03T00:08:31.103Z,59160,20
17095,2020-08-03T00:08:31.103Z,63450,20
17096,2020-08-03T00:08:31.103Z,63644,30
17097,2020-08-03T00:08:31.104Z,63058,20
17098,2020-08-03T00:08:31.104Z,25903,10
17099,2020-08-03T00:08:31.104Z,68177,30
17100,2020-08-03T00:08:31.104Z,2995,9
17101,2020-08-03T00:08:31.104Z,63021,31
17102,2020-08-03T00:08:31.104Z,40481,17
17103,2020-08-03T00:08:31.104Z,62698,28
17104,2020-08-03T00:08:31.104Z,41560,5
17105,2020-08-03T00:08:31.104Z,49880,15
17106,2020-08-03T00:08:31.104Z,62685,15
17107,2020-08-03T00:08:31.105Z,62674,20
17108,2020-08-03T00:08:31.105Z,2996,37
17109,2020-08-03T00:08:31.105Z,62678,7
17110,2020-08-03T00:08:31.105Z,63645,3
17111,2020-08-03T00:08:31.105Z,62684,26
17112,2020-08-03T00:08:31.105Z,41559,16
17113,2020-08-03T00:08:31.105Z,63580,21
17114,2020-08-03T00:08:31.105Z,68300,12
17115,2020-08-03T00:08:31.105Z,62699,27
17116,2020-08-03T00:08:31.106Z,49842,2
